jobID,skill,rating
First-Line.Supervisors.of.Firefighting.and.Prevention.Workers,Systems Analysis,3.5
Firefighters,Systems Analysis,3
Fire.Inspectors.and.Investigators,Systems Analysis,2.94
Forest.Fire.Inspectors.and.Prevention.Specialists,Systems Analysis,3.12
Bailiffs,Systems Analysis,1.38
Correctional.Officers.and.Jailers,Systems Analysis,2.5
Detectives.and.Criminal.Investigators,Systems Analysis,2.75
Police.Identification.and.Records.Officers,Systems Analysis,2.75
Intelligence.Analysts,Systems Analysis,3
Fish.and.Game.Wardens,Systems Analysis,3.25
Parking.Enforcement.Workers,Systems Analysis,2.12
Police.and.Sheriff's.Patrol.Officers,Systems Analysis,2.81
Customs.and.Border.Protection.Officers,Systems Analysis,2.38
Transit.and.Railroad.Police,Systems Analysis,2.75
Animal.Control.Workers,Systems Analysis,1.88
Private.Detectives.and.Investigators,Systems Analysis,2.88
Gambling.Surveillance.Officers.and.Gambling.Investigators,Systems Analysis,2.25
Security.Guards,Systems Analysis,1
Crossing.Guards.and.Flaggers,Systems Analysis,0.88
"Lifeguards,.Ski.Patrol,.and.Other.Recreational.Protective.Service.Workers",Systems Analysis,1.12
Transportation.Security.Screeners,Systems Analysis,2
Retail.Loss.Prevention.Specialists,Systems Analysis,2.75
Chefs.and.Head.Cooks,Systems Analysis,3
First-Line.Supervisors.of.Food.Preparation.and.Serving.Workers,Systems Analysis,3
"Cooks,.Fast.Food",Systems Analysis,1.25
"Cooks,.Institution.and.Cafeteria",Systems Analysis,2
"Cooks,.Private.Household",Systems Analysis,2
"Cooks,.Restaurant",Systems Analysis,2
"Cooks,.Short.Order",Systems Analysis,1.12
Food.Preparation.Workers,Systems Analysis,1.25
Bartenders,Systems Analysis,2
Fast.Food.and.Counter.Workers,Systems Analysis,1.69
Baristas,Systems Analysis,1.38
Waiters.and.Waitresses,Systems Analysis,1.25
"Food.Servers,.Nonrestaurant",Systems Analysis,1.25
Dining.Room.and.Cafeteria.Attendants.and.Bartender.Helpers,Systems Analysis,1.12
Dishwashers,Systems Analysis,1.12
"Hosts.and.Hostesses,.Restaurant,.Lounge,.and.Coffee.Shop",Systems Analysis,1.88
First-Line.Supervisors.of.Housekeeping.and.Janitorial.Workers,Systems Analysis,2.12
"First-Line.Supervisors.of.Landscaping,.Lawn.Service,.and.Groundskeeping.Workers",Systems Analysis,2.88
"Janitors.and.Cleaners,.Except.Maids.and.Housekeeping.Cleaners",Systems Analysis,0.75
Maids.and.Housekeeping.Cleaners,Systems Analysis,1
Pest.Control.Workers,Systems Analysis,2.62
Landscaping.and.Groundskeeping.Workers,Systems Analysis,1.62
"Pesticide.Handlers,.Sprayers,.and.Applicators,.Vegetation",Systems Analysis,2
Tree.Trimmers.and.Pruners,Systems Analysis,2
First-Line.Supervisors.of.Gambling.Services.Workers,Systems Analysis,2.38
First-Line.Supervisors.of.Personal.Service.Workers,Systems Analysis,2.88
Animal.Trainers,Systems Analysis,2.62
Animal.Caretakers,Systems Analysis,1.75
Gambling.Dealers,Systems Analysis,0.88
Gambling.and.Sports.Book.Writers.and.Runners,Systems Analysis,1.75
Motion.Picture.Projectionists,Systems Analysis,1.25
"Ushers,.Lobby.Attendants,.and.Ticket.Takers",Systems Analysis,1.38
Amusement.and.Recreation.Attendants,Systems Analysis,1.12
Costume.Attendants,Systems Analysis,1.62
"Locker.Room,.Coatroom,.and.Dressing.Room.Attendants",Systems Analysis,0
Embalmers,Systems Analysis,2.12
Funeral.Attendants,Systems Analysis,1.12
"Morticians,.Undertakers,.and.Funeral.Arrangers",Systems Analysis,3
Barbers,Systems Analysis,0.88
"Hairdressers,.Hairstylists,.and.Cosmetologists",Systems Analysis,2.12
"Makeup.Artists,.Theatrical.and.Performance",Systems Analysis,2.38
Manicurists.and.Pedicurists,Systems Analysis,1.75
Shampooers,Systems Analysis,0.75
Skincare.Specialists,Systems Analysis,1.88
Baggage.Porters.and.Bellhops,Systems Analysis,2
Concierges,Systems Analysis,2
Tour.Guides.and.Escorts,Systems Analysis,1
Travel.Guides,Systems Analysis,2.75
Childcare.Workers,Systems Analysis,2.12
Nannies,Systems Analysis,2
Exercise.Trainers.and.Group.Fitness.Instructors,Systems Analysis,2.12
Recreation.Workers,Systems Analysis,2.75
Residential.Advisors,Systems Analysis,2.88
First-Line.Supervisors.of.Retail.Sales.Workers,Systems Analysis,2.88
First-Line.Supervisors.of.Non-Retail.Sales.Workers,Systems Analysis,3.12
Cashiers,Systems Analysis,2
Gambling.Change.Persons.and.Booth.Cashiers,Systems Analysis,1.62
Counter.and.Rental.Clerks,Systems Analysis,1.88
Parts.Salespersons,Systems Analysis,2.12
Retail.Salespersons,Systems Analysis,1.88
Advertising.Sales.Agents,Systems Analysis,2.88
Insurance.Sales.Agents,Systems Analysis,3
"Securities,.Commodities,.and.Financial.Services.Sales.Agents",Systems Analysis,3.34
Travel.Agents,Systems Analysis,2
"Sales.Representatives,.Wholesale.and.Manufacturing,.Technical.and.Scientific.Products",Systems Analysis,3
Solar.Sales.Representatives.and.Assessors,Systems Analysis,2.88
"Sales.Representatives,.Wholesale.and.Manufacturing,.Except.Technical.and.Scientific.Products",Systems Analysis,2.12
Demonstrators.and.Product.Promoters,Systems Analysis,2
Models,Systems Analysis,0.75
Real.Estate.Brokers,Systems Analysis,2.25
Real.Estate.Sales.Agents,Systems Analysis,2.75
Sales.Engineers,Systems Analysis,3.75
Telemarketers,Systems Analysis,0.38
"Door-to-Door.Sales.Workers,.News.and.Street.Vendors,.and.Related.Workers",Systems Analysis,1.75
First-Line.Supervisors.of.Office.and.Administrative.Support.Workers,Systems Analysis,3
"Switchboard.Operators,.Including.Answering.Service",Systems Analysis,1.75
Telephone.Operators,Systems Analysis,1.5
Bill.and.Account.Collectors,Systems Analysis,2.38
Billing.and.Posting.Clerks,Systems Analysis,1.88
"Bookkeeping,.Accounting,.and.Auditing.Clerks",Systems Analysis,2.12
Gambling.Cage.Workers,Systems Analysis,1.12
Payroll.and.Timekeeping.Clerks,Systems Analysis,2.12
Procurement.Clerks,Systems Analysis,2.25
Tellers,Systems Analysis,2.12
Brokerage.Clerks,Systems Analysis,2.12
Correspondence.Clerks,Systems Analysis,2.12
"Court,.Municipal,.and.License.Clerks",Systems Analysis,1.92
"Credit.Authorizers,.Checkers,.and.Clerks",Systems Analysis,2.06
Customer.Service.Representatives,Systems Analysis,2.12
"Eligibility.Interviewers,.Government.Programs",Systems Analysis,2.62
File.Clerks,Systems Analysis,2.12
"Hotel,.Motel,.and.Resort.Desk.Clerks",Systems Analysis,2.12
"Interviewers,.Except.Eligibility.and.Loan",Systems Analysis,2.25
"Library.Assistants,.Clerical",Systems Analysis,1.88
Loan.Interviewers.and.Clerks,Systems Analysis,2.75
New.Accounts.Clerks,Systems Analysis,2
Order.Clerks,Systems Analysis,2.12
"Human.Resources.Assistants,.Except.Payroll.and.Timekeeping",Systems Analysis,2.12
Receptionists.and.Information.Clerks,Systems Analysis,2.12
Reservation.and.Transportation.Ticket.Agents.and.Travel.Clerks,Systems Analysis,2.25
Cargo.and.Freight.Agents,Systems Analysis,2.12
Freight.Forwarders,Systems Analysis,3.12
Couriers.and.Messengers,Systems Analysis,1.88
Public.Safety.Telecommunicators,Systems Analysis,2.75
"Dispatchers,.Except.Police,.Fire,.and.Ambulance",Systems Analysis,2.75
"Meter.Readers,.Utilities",Systems Analysis,1.88
Postal.Service.Clerks,Systems Analysis,1.88
Postal.Service.Mail.Carriers,Systems Analysis,1.25
"Postal.Service.Mail.Sorters,.Processors,.and.Processing.Machine.Operators",Systems Analysis,1.62
"Production,.Planning,.and.Expediting.Clerks",Systems Analysis,2.75
"Shipping,.Receiving,.and.Inventory.Clerks",Systems Analysis,2.25
"Weighers,.Measurers,.Checkers,.and.Samplers,.Recordkeeping",Systems Analysis,2.12
Executive.Secretaries.and.Executive.Administrative.Assistants,Systems Analysis,2.5
Legal.Secretaries.and.Administrative.Assistants,Systems Analysis,2.12
Medical.Secretaries.and.Administrative.Assistants,Systems Analysis,2
"Secretaries.and.Administrative.Assistants,.Except.Legal,.Medical,.and.Executive",Systems Analysis,2.12
Data.Entry.Keyers,Systems Analysis,2.12
Word.Processors.and.Typists,Systems Analysis,1.25
Desktop.Publishers,Systems Analysis,2.88
Insurance.Claims.and.Policy.Processing.Clerks,Systems Analysis,1.94
"Mail.Clerks.and.Mail.Machine.Operators,.Except.Postal.Service",Systems Analysis,1.88
"Office.Clerks,.General",Systems Analysis,1.88
"Office.Machine.Operators,.Except.Computer",Systems Analysis,2.12
Proofreaders.and.Copy.Markers,Systems Analysis,1
Statistical.Assistants,Systems Analysis,2.5
"First-Line.Supervisors.of.Farming,.Fishing,.and.Forestry.Workers",Systems Analysis,3.22
Agricultural.Inspectors,Systems Analysis,3.25
Animal.Breeders,Systems Analysis,2.25
"Graders.and.Sorters,.Agricultural.Products",Systems Analysis,1.25
Agricultural.Equipment.Operators,Systems Analysis,1.38
"Farmworkers.and.Laborers,.Crop,.Nursery,.and.Greenhouse",Systems Analysis,0.94
"Farmworkers,.Farm,.Ranch,.and.Aquacultural.Animals",Systems Analysis,2.12
Fishing.and.Hunting.Workers,Systems Analysis,1.38
Forest.and.Conservation.Workers,Systems Analysis,2.62
Fallers,Systems Analysis,0.12
Logging.Equipment.Operators,Systems Analysis,2
Log.Graders.and.Scalers,Systems Analysis,2.25
First-Line.Supervisors.of.Construction.Trades.and.Extraction.Workers,Systems Analysis,3
Solar.Energy.Installation.Managers,Systems Analysis,3.25
Boilermakers,Systems Analysis,2.38
Brickmasons.and.Blockmasons,Systems Analysis,2.12
Stonemasons,Systems Analysis,2.25
Carpenters,Systems Analysis,2.25
Carpet.Installers,Systems Analysis,1.88
"Floor.Layers,.Except.Carpet,.Wood,.and.Hard.Tiles",Systems Analysis,1.25
Floor.Sanders.and.Finishers,Systems Analysis,1.38
Tile.and.Stone.Setters,Systems Analysis,1.88
Cement.Masons.and.Concrete.Finishers,Systems Analysis,1.62
Terrazzo.Workers.and.Finishers,Systems Analysis,1.75
Construction.Laborers,Systems Analysis,1
"Paving,.Surfacing,.and.Tamping.Equipment.Operators",Systems Analysis,1.88
Pile.Driver.Operators,Systems Analysis,1.25
Operating.Engineers.and.Other.Construction.Equipment.Operators,Systems Analysis,2
Drywall.and.Ceiling.Tile.Installers,Systems Analysis,1.88
Tapers,Systems Analysis,1.38
Electricians,Systems Analysis,3
Glaziers,Systems Analysis,1.75
"Insulation.Workers,.Floor,.Ceiling,.and.Wall",Systems Analysis,1.75
"Insulation.Workers,.Mechanical",Systems Analysis,1.5
"Painters,.Construction.and.Maintenance",Systems Analysis,1.62
Paperhangers,Systems Analysis,1.12
Pipelayers,Systems Analysis,2
"Plumbers,.Pipefitters,.and.Steamfitters",Systems Analysis,2.81
Solar.Thermal.Installers.and.Technicians,Systems Analysis,2.75
Plasterers.and.Stucco.Masons,Systems Analysis,1.62
Reinforcing.Iron.and.Rebar.Workers,Systems Analysis,2
Roofers,Systems Analysis,1.5
Sheet.Metal.Workers,Systems Analysis,2
Structural.Iron.and.Steel.Workers,Systems Analysis,2.12
Solar.Photovoltaic.Installers,Systems Analysis,2.75
"Helpers--Brickmasons,.Blockmasons,.Stonemasons,.and.Tile.and.Marble.Setters",Systems Analysis,1.75
Helpers--Carpenters,Systems Analysis,1.25
Helpers--Electricians,Systems Analysis,0.75
"Helpers--Painters,.Paperhangers,.Plasterers,.and.Stucco.Masons",Systems Analysis,1.12
"Helpers--Pipelayers,.Plumbers,.Pipefitters,.and.Steamfitters",Systems Analysis,1
Helpers--Roofers,Systems Analysis,2
Construction.and.Building.Inspectors,Systems Analysis,3
Energy.Auditors,Systems Analysis,3.38
Elevator.and.Escalator.Installers.and.Repairers,Systems Analysis,2.88
Fence.Erectors,Systems Analysis,1.75
Hazardous.Materials.Removal.Workers,Systems Analysis,2.12
Highway.Maintenance.Workers,Systems Analysis,1.88
Rail-Track.Laying.and.Maintenance.Equipment.Operators,Systems Analysis,2.12
Septic.Tank.Servicers.and.Sewer.Pipe.Cleaners,Systems Analysis,2.25
Segmental.Pavers,Systems Analysis,2.12
Weatherization.Installers.and.Technicians,Systems Analysis,2.75
"Derrick.Operators,.Oil.and.Gas",Systems Analysis,2
"Rotary.Drill.Operators,.Oil.and.Gas",Systems Analysis,2.12
"Service.Unit.Operators,.Oil.and.Gas",Systems Analysis,2.38
"Excavating.and.Loading.Machine.and.Dragline.Operators,.Surface.Mining",Systems Analysis,2.12
"Earth.Drillers,.Except.Oil.and.Gas",Systems Analysis,2.12
"Explosives.Workers,.Ordnance.Handling.Experts,.and.Blasters",Systems Analysis,2.62
Continuous.Mining.Machine.Operators,Systems Analysis,2.25
"Roof.Bolters,.Mining",Systems Analysis,2
"Loading.and.Moving.Machine.Operators,.Underground.Mining",Systems Analysis,0.25
"Rock.Splitters,.Quarry",Systems Analysis,0.75
"Roustabouts,.Oil.and.Gas",Systems Analysis,1.88
Helpers--Extraction.Workers,Systems Analysis,1.88
"First-Line.Supervisors.of.Mechanics,.Installers,.and.Repairers",Systems Analysis,3.75
"Computer,.Automated.Teller,.and.Office.Machine.Repairers",Systems Analysis,2.62
"Radio,.Cellular,.and.Tower.Equipment.Installers.and.Repairers",Systems Analysis,2.62
"Telecommunications.Equipment.Installers.and.Repairers,.Except.Line.Installers",Systems Analysis,3
Avionics.Technicians,Systems Analysis,3.12
"Electric.Motor,.Power.Tool,.and.Related.Repairers",Systems Analysis,2.88
"Electrical.and.Electronics.Installers.and.Repairers,.Transportation.Equipment",Systems Analysis,2.25
"Electrical.and.Electronics.Repairers,.Commercial.and.Industrial.Equipment",Systems Analysis,3.25
"Electrical.and.Electronics.Repairers,.Powerhouse,.Substation,.and.Relay",Systems Analysis,3
"Electronic.Equipment.Installers.and.Repairers,.Motor.Vehicles",Systems Analysis,2.25
Audiovisual.Equipment.Installers.and.Repairers,Systems Analysis,2.75
Security.and.Fire.Alarm.Systems.Installers,Systems Analysis,2.5
Aircraft.Mechanics.and.Service.Technicians,Systems Analysis,3.25
Automotive.Body.and.Related.Repairers,Systems Analysis,2.25
Automotive.Glass.Installers.and.Repairers,Systems Analysis,1.88
Automotive.Service.Technicians.and.Mechanics,Systems Analysis,2.81
Bus.and.Truck.Mechanics.and.Diesel.Engine.Specialists,Systems Analysis,2.38
Farm.Equipment.Mechanics.and.Service.Technicians,Systems Analysis,2.75
"Mobile.Heavy.Equipment.Mechanics,.Except.Engines",Systems Analysis,2.75
Rail.Car.Repairers,Systems Analysis,2.25
Motorboat.Mechanics.and.Service.Technicians,Systems Analysis,2.25
Motorcycle.Mechanics,Systems Analysis,2.25
Outdoor.Power.Equipment.and.Other.Small.Engine.Mechanics,Systems Analysis,2.12
Bicycle.Repairers,Systems Analysis,2.12
Recreational.Vehicle.Service.Technicians,Systems Analysis,2.38
Tire.Repairers.and.Changers,Systems Analysis,2
Mechanical.Door.Repairers,Systems Analysis,2
"Control.and.Valve.Installers.and.Repairers,.Except.Mechanical.Door",Systems Analysis,2.12
"Heating,.Air.Conditioning,.and.Refrigeration.Mechanics.and.Installers",Systems Analysis,2.94
Home.Appliance.Repairers,Systems Analysis,2.12
Industrial.Machinery.Mechanics,Systems Analysis,2.88
"Maintenance.Workers,.Machinery",Systems Analysis,2.12
Millwrights,Systems Analysis,2.75
"Refractory.Materials.Repairers,.Except.Brickmasons",Systems Analysis,1.62
Electrical.Power-Line.Installers.and.Repairers,Systems Analysis,3
Telecommunications.Line.Installers.and.Repairers,Systems Analysis,2.38
Camera.and.Photographic.Equipment.Repairers,Systems Analysis,2.12
Medical.Equipment.Repairers,Systems Analysis,3
Musical.Instrument.Repairers.and.Tuners,Systems Analysis,2.75
Watch.and.Clock.Repairers,Systems Analysis,1.88
"Maintenance.and.Repair.Workers,.General",Systems Analysis,2.25
Wind.Turbine.Service.Technicians,Systems Analysis,3.12
"Coin,.Vending,.and.Amusement.Machine.Servicers.and.Repairers",Systems Analysis,2.75
Commercial.Divers,Systems Analysis,2.75
Locksmiths.and.Safe.Repairers,Systems Analysis,2.25
Manufactured.Building.and.Mobile.Home.Installers,Systems Analysis,2.62
Riggers,Systems Analysis,2.12
Signal.and.Track.Switch.Repairers,Systems Analysis,2.25
"Helpers--Installation,.Maintenance,.and.Repair.Workers",Systems Analysis,2.12
Geothermal.Technicians,Systems Analysis,3
First-Line.Supervisors.of.Production.and.Operating.Workers,Systems Analysis,3
"Aircraft.Structure,.Surfaces,.Rigging,.and.Systems.Assemblers",Systems Analysis,2.88
"Coil.Winders,.Tapers,.and.Finishers",Systems Analysis,1.5
Electrical.and.Electronic.Equipment.Assemblers,Systems Analysis,1.5
Electromechanical.Equipment.Assemblers,Systems Analysis,1.88
Engine.and.Other.Machine.Assemblers,Systems Analysis,2
Structural.Metal.Fabricators.and.Fitters,Systems Analysis,0.5
Fiberglass.Laminators.and.Fabricators,Systems Analysis,2
Timing.Device.Assemblers.and.Adjusters,Systems Analysis,1.88
Team.Assemblers,Systems Analysis,2
Bakers,Systems Analysis,2
Butchers.and.Meat.Cutters,Systems Analysis,2
"Meat,.Poultry,.and.Fish.Cutters.and.Trimmers",Systems Analysis,1.12
Slaughterers.and.Meat.Packers,Systems Analysis,1.12
"Food.and.Tobacco.Roasting,.Baking,.and.Drying.Machine.Operators.and.Tenders",Systems Analysis,1.62
Food.Batchmakers,Systems Analysis,1.5
Food.Cooking.Machine.Operators.and.Tenders,Systems Analysis,1.38
"Extruding.and.Drawing.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Systems Analysis,2.25
"Forging.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Systems Analysis,1.75
"Rolling.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Systems Analysis,2.75
"Cutting,.Punching,.and.Press.Machine.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Systems Analysis,1.5
"Drilling.and.Boring.Machine.Tool.Setters,.Operators,.and.Tenders,.Metal.and.Plastic",Systems Analysis,2.12
